"source_device_id","device_type","os_family","app_version","is_emulator","is_rooted","first_seen","last_seen"
"DEV-000028","ANDROID_PHONE","Android 15","6.14.0","false","false","2025-10-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000029","ANDROID_PHONE","iOS 18","4.13.5","false","false","2025-04-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000030","IOS_PHONE","iOS 17","5.15.3","false","false","2025-07-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000031","ANDROID_PHONE","iOS 18","4.15.1","false","false","2026-01-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000032","ANDROID_PHONE","iOS 17","7.12.2","false","false","2025-07-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000033","ANDROID_PHONE","iOS 17","6.16.1","false","false","2025-08-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000034","IOS_PHONE","Android 15","4.4.7","false","false","2026-03-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000035","ANDROID_PHONE","Android 15","4.4.6","false","false","2025-10-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000036","IOS_PHONE","Android 14","6.6.4","false","false","2025-08-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000037","ANDROID_PHONE","Android 14","3.3.6","false","false","2025-03-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000038","IOS_PHONE","Android 14","7.19.4","false","false","2026-03-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000039","ANDROID_PHONE","Android 13","7.16.0","false","false","2025-11-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000040","ANDROID_PHONE","Android 13","5.11.1","false","false","2025-09-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000041","ANDROID_PHONE","Android 15","3.6.7","false","false","2025-03-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000042","IOS_PHONE","iOS 18","7.14.4","false","false","2025-06-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000043","ANDROID_PHONE","iOS 18","6.11.0","false","false","2025-03-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000044","ANDROID_PHONE","Android 13","5.12.8","false","false","2025-04-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000045","ANDROID_PHONE","Android 15","7.3.1","false","false","2025-05-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000046","ANDROID_PHONE","iOS 17","6.19.1","false","false","2025-05-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000047","IOS_PHONE","Android 13","4.9.8","false","false","2025-03-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000048","ANDROID_PHONE","Android 14","5.3.2","false","false","2025-04-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000049","ANDROID_PHONE","Android 15","7.11.3","false","false","2025-07-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000050","IOS_PHONE","iOS 18","7.17.2","false","false","2025-08-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000051","ANDROID_PHONE","Android 13","5.17.5","false","false","2025-12-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000052","ANDROID_PHONE","iOS 18","3.12.3","false","false","2025-09-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000053","ANDROID_PHONE","Android 14","6.6.7","false","false","2025-06-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000054","ANDROID_PHONE","Android 13","6.12.1","false","false","2025-11-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000055","ANDROID_PHONE","Android 13","6.0.7","false","false","2025-10-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000056","ANDROID_PHONE","iOS 18","7.13.2","false","false","2025-05-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000057","ANDROID_PHONE","iOS 17","6.3.1","false","false","2025-11-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000058","ANDROID_PHONE","Android 14","7.10.8","false","false","2025-12-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000059","ANDROID_PHONE","iOS 17","6.3.0","false","false","2025-08-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000060","ANDROID_PHONE","iOS 18","5.13.8","false","false","2025-04-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000061","ANDROID_PHONE","Android 13","6.10.3","false","false","2025-10-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000062","ANDROID_PHONE","iOS 18","5.10.6","false","false","2025-09-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000063","IOS_PHONE","Android 15","7.11.2","false","false","2025-10-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000064","TABLET","Other","5.14.7","false","false","2025-06-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000065","ANDROID_PHONE","Android 13","7.8.8","false","false","2026-04-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000066","ANDROID_PHONE","iOS 18","4.15.1","true","false","2026-03-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000067","IOS_PHONE","Android 14","3.14.1","false","false","2025-02-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000068","ANDROID_PHONE","Android 13","4.19.0","false","false","2026-03-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000069","ANDROID_PHONE","Android 14","4.18.8","false","false","2025-09-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000070","ANDROID_PHONE","iOS 17","5.18.3","false","false","2025-11-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000071","ANDROID_PHONE","iOS 18","4.15.5","false","false","2026-01-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000072","ANDROID_PHONE","iOS 17","4.16.8","false","false","2025-12-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000073","ANDROID_PHONE","Android 13","5.12.0","false","false","2026-03-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000074","ANDROID_PHONE","Android 15","4.7.5","false","false","2026-01-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000075","IOS_PHONE","iOS 18","5.10.8","false","false","2025-11-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000076","IOS_PHONE","Android 15","3.11.3","false","true","2025-04-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000077","TABLET","Other","5.7.1","false","false","2025-07-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000078","ANDROID_PHONE","iOS 17","6.16.1","false","false","2025-07-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000079","ANDROID_PHONE","Android 14","4.0.8","false","false","2025-07-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000080","IOS_PHONE","iOS 18","6.9.5","false","false","2025-09-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000081","ANDROID_PHONE","Android 15","4.18.5","false","false","2025-09-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000082","IOS_PHONE","iOS 18","4.13.0","false","false","2026-03-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000083","ANDROID_PHONE","Android 14","5.7.1","false","false","2025-08-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000084","IOS_PHONE","iOS 17","4.2.0","false","false","2025-04-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000085","ANDROID_PHONE","iOS 17","6.15.3","false","false","2025-05-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000086","ANDROID_PHONE","Android 15","7.15.5","false","false","2025-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000087","ANDROID_PHONE","iOS 17","6.9.6","false","true","2026-03-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000088","ANDROID_PHONE","Android 14","3.17.8","false","false","2026-02-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000089","IOS_PHONE","iOS 17","4.16.0","false","false","2025-06-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000090","ANDROID_PHONE","Android 14","6.19.4","false","false","2025-03-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000091","ANDROID_PHONE","Android 14","5.8.5","false","false","2025-12-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000092","WEB_BROWSER","Other","6.14.5","false","false","2025-11-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000093","ANDROID_PHONE","Android 15","7.4.3","false","false","2025-07-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000094","IOS_PHONE","iOS 18","7.4.4","false","false","2025-08-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000095","ANDROID_PHONE","Android 15","4.6.8","false","false","2025-04-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000096","ANDROID_PHONE","Android 13","3.16.1","false","false","2025-06-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000097","IOS_PHONE","iOS 18","4.2.3","false","false","2026-01-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000098","ANDROID_PHONE","Android 14","7.12.8","false","false","2025-03-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000099","ANDROID_PHONE","iOS 18","4.14.1","false","false","2025-11-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000100","ANDROID_PHONE","Android 15","6.7.2","false","false","2025-08-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
